source,split,original_index,audio_path,speaker_id,gender,age,sentence,word,target_sound,phone,phone_score,label
speechocean762,train,2387,096340011.wav,speechocean_9634,m,32,"BUT HERE, NOW, HE REALLY WAS.",really,r,R,2.0,clear
speechocean762,test,2222,096080006.wav,speechocean_9608,f,30,"THEY WERE ALREADY IN, AND SEEMED LIKE THEY SAW NOTHING.",nothing,th,TH,0.0,unclear
speechocean762,test,2486,096470010.wav,speechocean_9647,f,20,"IF THAT EVER HAPPENS, THAT IS.",happens,z,Z,0.6,unclear
speechocean762,test,2141,095530010.wav,speechocean_9553,f,15,BE SEATED IF YOU PLEASE SIR,seated,s,S,2.0,clear
speechocean762,train,1993,080570102.wav,speechocean_8057,f,13,IS NOT EVERY MAN ABLE TO SAY WHAT HE LIKES,say,s,S,2.0,clear
speechocean762,train,865,014470038.wav,speechocean_1447,m,7,THREE EIGHT EIGHT FOUR,three,th,TH,1.8,clear
speechocean762,train,2473,096460015.wav,speechocean_9646,f,21,BUT SOMETIMES LIFE CAN HURT.,sometimes,z,Z,0.0,unclear
speechocean762,test,2019,081530170.wav,speechocean_8153,f,14,SO OF THE NATIONS WITH THEIR WARS,so,s,S,2.0,clear
speechocean762,train,1167,022510166.wav,speechocean_2251,f,21,FASHION IS IN A TERRIBLE STATE,state,s,S,2.0,clear
speechocean762,train,2164,096090007.wav,speechocean_9609,m,27,IT WAS AS MUCH AS MY LIFE WAS WORTH.,worth,th,TH,0.0,unclear
speechocean762,train,776,014070341.wav,speechocean_1407,m,24,OF ALL SUBJECTS OF DISCUSSION THIS IS THE MOST DIFFICULT,is,z,Z,2.0,clear
speechocean762,train,999,020890371.wav,speechocean_2089,f,20,I KNOW WHO THEY ARE,are,r,R,2.0,clear
speechocean762,train,2358,096280029.wav,speechocean_9628,m,26,HE HAD TO GO THROUGH WITH IT.,through,th,TH,0.4,unclear
speechocean762,test,886,014040081.wav,speechocean_1404,m,7,BY DORA'S SHOULDER,dora's,s,S,0.0,unclear
speechocean762,train,2070,095560083.wav,speechocean_9556,m,15,HOWEVER I KNOW WHAT HIS ADVICE JUST NOW WOULD BE,his,z,Z,2.0,clear
speechocean762,test,165,001110056.wav,speechocean_0111,m,6,DRESSES JIM SCIENTIST,dresses,s,S,2.0,clear
speechocean762,train,361,005750067.wav,speechocean_0575,f,19,IT'S EASY TO FEEL ENTHUSIASTIC,enthusiastic,th,TH,0.8,unclear
speechocean762,test,993,014690113.wav,speechocean_1469,m,6,SO MIKE WENT INTO THE LIVING ROOM,so,s,S,2.0,clear
speechocean762,test,2300,096180001.wav,speechocean_9618,f,24,AND SHE WAS INTIMATE WITH HIM AS AT FIRST.,first,s,S,2.0,clear
speechocean762,test,2039,085810167.wav,speechocean_8581,f,15,THAT IS TO SAY I'M GOING TO SLEEP,is,z,Z,0.8,unclear
speechocean762,train,2338,096250021.wav,speechocean_9625,f,25,SO ENJOY AND TELL ME WHAT YOU THINK OF IT!,so,s,S,2.0,clear
speechocean762,test,472,007650254.wav,speechocean_0765,m,20,EVERYTHING IS IN GOD'S WORD,everything,r,R,2.0,clear
speechocean762,test,1303,024380142.wav,speechocean_2438,f,21,PARADISE MAY BE AROUND THE CORNER,around,r,R,2.0,clear
speechocean762,test,951,014220081.wav,speechocean_1422,m,7,LET'S DRAW LUCY'S NOSE,lucy's,s,S,0.0,unclear
speechocean762,test,900,014080008.wav,speechocean_1408,m,22,IT IS SOMETHING VERY DIFFERENT,different,r,R,2.0,clear
speechocean762,test,1185,020310114.wav,speechocean_2031,f,21,HE WAS MARRIED AND HAD THREE YOUNG SONGS,songs,z,Z,1.8,clear
speechocean762,train,2270,096160011.wav,speechocean_9616,f,28,IT'S A GOOD THING NO ONE WAS AROUND THE PLACE.,around,r,R,0.0,unclear
speechocean762,train,402,007390062.wav,speechocean_0739,m,20,IT WAS A TOUGH POSITION TO BE IN,position,z,Z,0.4,unclear
speechocean762,train,1797,055510156.wav,speechocean_5551,m,11,I SHOULD CALL IT SOMETHING ELSE,something,th,TH,1.8,clear
speechocean762,train,2233,096140016.wav,speechocean_9614,f,28,THAT WAS THE FIRST THING ABOUT HER THAT ATTRACTED ME.,thing,th,TH,2.0,clear
speechocean762,test,1118,020140133.wav,speechocean_2014,f,9,YOU CAN BEGIN SITTING WITH YOU LIKE,with,th,TH,2.0,clear
speechocean762,train,2247,096150012.wav,speechocean_9615,f,21,"THERE WAS ONCE AGAIN SILENCE, SO I LET IT BE.",silence,s,S,2.0,clear
speechocean762,train,714,013360235.wav,speechocean_1336,m,24,THIS IS THE BEST LUNCH,this,s,S,2.0,clear
speechocean762,train,955,020590276.wav,speechocean_2059,f,21,TODAY I HAVE SO MUCH TO BE THANKFUL FOR,thankful,th,TH,2.0,clear
speechocean762,test,1364,024510114.wav,speechocean_2451,f,23,TROOPS MOVE IN TO BREAK UP SOME STRIKES,some,s,S,2.0,clear
speechocean762,train,1249,024270168.wav,speechocean_2427,f,22,WHAT DO YOU THINK THOSE ARE,those,z,Z,1.8,clear
speechocean762,train,160,000560016.wav,speechocean_0056,m,6,MARY IS GOING TO SEE MONKEY,mary,r,R,2.0,clear
speechocean762,train,1463,030490040.wav,speechocean_3049,m,9,WHAT IS ONE REALLY TO CARE FOR,care,r,R,2.0,clear
speechocean762,train,2495,096490016.wav,speechocean_9649,m,20,THROUGH HEARING ONLY HIS VOICE.,through,r,R,0.0,unclear
speechocean762,test,882,014040027.wav,speechocean_1404,m,7,SHE LOVES CANADA,loves,z,Z,0.0,unclear
speechocean762,train,1463,030490040.wav,speechocean_3049,m,9,WHAT IS ONE REALLY TO CARE FOR,really,r,R,2.0,clear
speechocean762,test,2440,096350006.wav,speechocean_9635,f,24,"THERE IS NO END TO THIS, IS THERE?",there,r,R,0.4,unclear
speechocean762,test,2387,096290009.wav,speechocean_9629,f,25,I THOUGHT FOR SURE SHE WOULD SAY SOMETHING.,thought,th,TH,0.6,unclear
speechocean762,test,11,000030080.wav,speechocean_0003,m,6,DOES HE KNOW THE BISCUIT,does,z,Z,2.0,clear
speechocean762,test,719,011090359.wav,speechocean_1109,m,30,HE IS BETTER OFF NOW THAN BEFORE HAVING A SAW,saw,s,S,2.0,clear
speechocean762,test,61,000490017.wav,speechocean_0049,f,7,DORA CAN SEE THE SHEEP,dora,r,R,0.8,unclear
speechocean762,test,747,011560100.wav,speechocean_1156,m,33,SHE WAS PLACED HER UNDER HOUSE ARREST THE NEXT DAY,arrest,r,R,2.0,clear
speechocean762,test,339,001570378.wav,speechocean_0157,f,21,I WAS JUST THINKING OF SOMETHING ELSE,something,th,TH,2.0,clear
speechocean762,test,591,010460111.wav,speechocean_1046,m,7,BILLY WAS WALKING TO BATHROOM,bathroom,th,TH,2.0,clear
speechocean762,test,1564,030140043.wav,speechocean_3014,m,9,AND WHO IS THAT,is,z,Z,1.8,clear
speechocean762,test,1307,024380200.wav,speechocean_2438,f,21,I NEED TO KEEP UP WITH THINGS BETTER,with,th,TH,1.8,clear
speechocean762,test,1062,020020094.wav,speechocean_2002,f,28,THERE IS NO ROOM FOR A PEACEFUL STRUGGLE,struggle,r,R,2.0,clear
speechocean762,train,738,013620361.wav,speechocean_1362,f,21,BUT IT WAS SLOW WORK,was,z,Z,2.0,clear
speechocean762,train,2093,096000015.wav,speechocean_9600,f,28,HE PUT HIS OTHER HAND ON THE WALL AS WELL.,as,z,Z,2.0,clear
speechocean762,train,2306,096240007.wav,speechocean_9624,m,29,THAT IS THE WAY WE MUST BE IN THIS BUSINESS.,this,s,S,0.0,unclear
speechocean762,train,2039,090340168.wav,speechocean_9034,f,15,THEY REMAINED THREE HOURS AT TABLE TELLING ABOUT THEIR SPORT,three,th,TH,1.8,clear
speechocean762,train,526,010330103.wav,speechocean_1033,m,30,SOMETHING ALWAYS SEEM TO HAPPEN TO HER,something,th,TH,2.0,clear
speechocean762,test,1146,020270049.wav,speechocean_2027,m,8,FIVE SEVEN THREE EIGHT,seven,s,S,2.0,clear
speechocean762,train,1508,030830074.wav,speechocean_3083,f,10,HOW HAPPY YOU BOTH LOOK,both,th,TH,2.0,clear
speechocean762,train,986,020890206.wav,speechocean_2089,f,20,TRUST ME THERE IS PLENTY OF BREAD,trust,r,R,2.0,clear
speechocean762,test,950,014220070.wav,speechocean_1422,m,7,JIM SMELLS FRESH BEEF,fresh,r,R,0.0,unclear
speechocean762,test,2247,096100008.wav,speechocean_9610,f,22,IT WAS STILL ON HIS BACK.,was,z,Z,2.0,clear
speechocean762,train,2200,096130001.wav,speechocean_9613,f,33,I WANTED TO SEE THE WORLD.,see,s,S,0.8,unclear
speechocean762,test,884,014040052.wav,speechocean_1404,m,7,JAYME LIKES MOUNTAIN BIKING,likes,s,S,0.4,unclear
speechocean762,test,738,011350345.wav,speechocean_1135,m,25,BEST TO SAY NOTHING UNTIL THE ENTIRE AFFAIR WAS OVER,affair,r,R,2.0,clear
speechocean762,train,2342,096280013.wav,speechocean_9628,m,26,I WANT YOU AND YOU ARE COMING BACK WITH US.,with,th,TH,1.8,clear
speechocean762,train,1430,030230209.wav,speechocean_3023,m,19,THIS IS ALL SORTS OF DUMB,is,z,Z,1.8,clear
speechocean762,train,624,011970036.wav,speechocean_1197,m,7,SIX NINE THREE,three,th,TH,1.8,clear
speechocean762,test,440,007360004.wav,speechocean_0736,f,21,THIS PAST WEEK HE PICKED IT UP AGAIN,past,s,S,2.0,clear
speechocean762,test,1209,021120164.wav,speechocean_2112,f,20,LET ME KNOW WHAT YOU THINK OF IT LATER,think,th,TH,2.0,clear
speechocean762,test,2228,096080013.wav,speechocean_9608,f,30,I KNOW YOU JUST AS WELL AS YOU KNOW YOURSELF.,yourself,s,S,0.0,unclear
speechocean762,train,2487,096490008.wav,speechocean_9649,m,20,A BROKEN LAND SITTING ON BROKEN GROUND.,ground,r,R,2.0,clear
speechocean762,train,1925,070010006.wav,speechocean_7001,m,26,WHAT HE WAS TALKING ABOUT WAS SPORTS IN GENERAL,general,r,R,0.0,unclear
speechocean762,test,2177,095550146.wav,speechocean_9555,f,15,WE MIGHT PICK UP SOME POINTS,some,s,S,2.0,clear
speechocean762,train,519,010290362.wav,speechocean_1029,m,31,THAT'S THE WAY IT IS MY SON,is,z,Z,1.8,clear
speechocean762,train,359,005600370.wav,speechocean_0560,m,23,BELOW TO THE LEFT WAS THE RIVER,was,z,Z,2.0,clear
speechocean762,test,172,001110114.wav,speechocean_0111,m,6,JIM WAS WALKING TO BATHROOM,was,z,Z,2.0,clear
speechocean762,test,2339,096220020.wav,speechocean_9622,f,20,WHAT WAS HE LIKE IN PERSON?,person,s,S,2.0,clear
speechocean762,test,2258,096100019.wav,speechocean_9610,f,22,IT WAS WHEN I WAS VERY YOUNG.,was,z,Z,2.0,clear
speechocean762,test,889,014040090.wav,speechocean_1404,m,7,HERE IS MARY'S SHOES,mary's,s,S,0.0,unclear
speechocean762,train,1810,060100100.wav,speechocean_6010,f,12,WOMEN SAY THOSE THINGS BUT NEVER DO THEM,say,s,S,2.0,clear
speechocean762,train,1358,029810350.wav,speechocean_2981,f,21,LOOK BOY VIOLENCE IS THE RESORT OF THE VIOLENT,is,z,Z,2.0,clear
speechocean762,test,1965,080630044.wav,speechocean_8063,f,13,THE THING WAS TOO MUCH FOR ME,thing,th,TH,1.8,clear
speechocean762,train,1961,080020002.wav,speechocean_8002,m,23,IT WAS VERY VERY STRANGE,strange,s,S,2.0,clear
speechocean762,train,1728,054140077.wav,speechocean_5414,f,11,HOW WAS SHE TO TAKE ANY PRESENT FROM HIM NOW,from,r,R,0.6,unclear
speechocean762,test,251,001200159.wav,speechocean_0120,f,19,I WAS LOOKING FOR HIM,was,z,Z,2.0,clear
speechocean762,train,270,001310123.wav,speechocean_0131,m,7,DADDY LIKES THE SCIENCE CLASS AT SCHOOL,class,s,S,2.0,clear
speechocean762,train,627,011970081.wav,speechocean_1197,m,7,LET'S DRAW JIM'S EYE,jim's,s,S,2.0,clear
speechocean762,train,362,005750089.wav,speechocean_0575,f,19,THE MOVE IS A PART OF PLAN TO INCREASE PROFITS,profits,s,S,2.0,clear
speechocean762,test,1171,020300083.wav,speechocean_2030,m,8,PETER WAS WALKING TO NATURE PARK,was,z,Z,2.0,clear
speechocean762,train,702,013360016.wav,speechocean_1336,m,24,WE COME IN WITH A CANDIDATE,with,th,TH,0.8,unclear
speechocean762,train,2424,096430006.wav,speechocean_9643,f,25,THEY ALL JUMPED UP FROM THEIR SEATS SUDDENLY.,seats,s,S,0.8,unclear
speechocean762,train,2431,096430013.wav,speechocean_9643,f,25,"YOU KNOW, THEY CAN PROBABLY DO THAT.",probably,r,R,0.8,unclear
speechocean762,train,1758,054180130.wav,speechocean_5418,f,11,BUT THEY MUST BE NICE ONES LIKE YOURS YOU KNOW,nice,s,S,2.0,clear
speechocean762,train,1097,022080299.wav,speechocean_2208,f,20,I'D LOVE TO PARTICIPATE IN THE NEXT ONE,next,s,S,2.0,clear
speechocean762,test,2289,096170011.wav,speechocean_9617,f,35,"THIS WAS THE THING SHE WANTED TO HEAR, ONLY THIS.",this,s,S,2.0,clear
speechocean762,train,2179,096090027.wav,speechocean_9609,m,27,SHE ACCEPTED IT AND PUT IT WITH HER THINGS.,accepted,s,S,0.0,unclear
speechocean762,train,1440,030460032.wav,speechocean_3046,m,9,AND THIS FROM ME,from,r,R,2.0,clear
speechocean762,test,1221,021160027.wav,speechocean_2116,f,20,THAT'S WHAT WE THINK THEY WERE LOOKING FOR,think,th,TH,2.0,clear
speechocean762,test,2093,091010127.wav,speechocean_9101,f,15,THERE SEEMED A WALL IN FRONT OF HIM,seemed,s,S,2.0,clear
speechocean762,train,1874,064010141.wav,speechocean_6401,f,12,THREE MEN IN RED COAT CAME,three,th,TH,1.8,clear
speechocean762,train,1615,038370142.wav,speechocean_3837,f,12,WHAT'S WILL ONLY BE THREE MONTH,month,th,TH,1.8,clear
speechocean762,train,1042,021700062.wav,speechocean_2170,f,22,THE TEARS WERE JUST RUNNING OUT OF MY EYES,just,s,S,2.0,clear
speechocean762,train,1062,021790030.wav,speechocean_2179,f,9,THREE FOUR TWO EIGHT,three,th,TH,1.8,clear
speechocean762,train,2252,096150019.wav,speechocean_9615,f,21,I HAVE NO PLACE IN YOUR HEART.,heart,r,R,2.0,clear
speechocean762,test,553,010370251.wav,speechocean_1037,m,35,NOTHING TO GIVE UP FOR IT,nothing,th,TH,2.0,clear
speechocean762,test,846,012930051.wav,speechocean_1293,m,32,WE SALUTE AND THANK YOU FOR IT,thank,th,TH,2.0,clear
speechocean762,test,1283,023550013.wav,speechocean_2355,m,20,I DO WHAT I THINK IS FUNNY,think,th,TH,2.0,clear
speechocean762,train,67,000260050.wav,speechocean_0026,f,6,ZERO EIGHT THREE ONE,three,th,TH,1.8,clear
speechocean762,test,1682,036310035.wav,speechocean_3631,f,9,BUT THAT WILL IN CLOUDS,clouds,z,Z,2.0,clear
speechocean762,train,723,013620108.wav,speechocean_1362,f,21,BUT THERE WAS NO ONE WHO COULD HELP,was,z,Z,2.0,clear
speechocean762,test,2488,096470012.wav,speechocean_9647,f,20,THEY WERE PROBABLY DATING OR SOMETHING.HE SHRUGGED.,shrugged,r,R,0.4,unclear
speechocean762,train,213,000750106.wav,speechocean_0075,m,6,LAYLA CAN SEE THE BUS,see,s,S,2.0,clear
speechocean762,train,2111,096040014.wav,speechocean_9604,f,21,IF YOU WANT TO PROVE SOMETHING THEN DO IT.,prove,r,R,0.0,unclear
speechocean762,train,2179,096090027.wav,speechocean_9609,m,27,SHE ACCEPTED IT AND PUT IT WITH HER THINGS.,things,z,Z,0.0,unclear
speechocean762,train,2447,096450008.wav,speechocean_9645,f,20,YOU ARE MY HEART NOW.,heart,r,R,0.8,unclear
speechocean762,test,825,012920085.wav,speechocean_1292,m,37,THAT MAKES HIM A BETTER PLAYER,player,r,R,2.0,clear
speechocean762,test,2418,096310019.wav,speechocean_9631,m,26,"THE THING HAD COME, AND SO IT MUST BE.",thing,th,TH,2.0,clear
speechocean762,test,900,014080008.wav,speechocean_1408,m,22,IT IS SOMETHING VERY DIFFERENT,something,th,TH,2.0,clear
speechocean762,test,327,001570185.wav,speechocean_0157,f,21,WELL YOU HAVE A GREAT NIGHT,great,r,R,2.0,clear
speechocean762,train,2,000010053.wav,speechocean_0001,m,6,THREE TWO TWO SEVEN,three,th,TH,1.8,clear
speechocean762,test,1483,029170086.wav,speechocean_2917,m,19,IT WAS A GREAT PLAY,great,r,R,2.0,clear
speechocean762,test,1290,023550202.wav,speechocean_2355,m,20,TODAY WAS THE START OF A REVOLUTION,revolution,r,R,2.0,clear
speechocean762,test,233,001140120.wav,speechocean_0114,m,6,ALICE CAN SEE THE THEM PARK,park,r,R,2.0,clear
speechocean762,test,2217,096010021.wav,speechocean_9601,m,25,HE SHRUGGED ME OFF LIKE I WAS NOTHING.,nothing,th,TH,0.0,unclear
speechocean762,test,1569,030140092.wav,speechocean_3014,m,9,WELL THAT IS THAT,is,z,Z,1.8,clear
speechocean762,train,663,012600129.wav,speechocean_1260,m,25,THAT PUT ME IN SUCH A GOOD MOOD,such,s,S,2.0,clear
speechocean762,train,2234,096140017.wav,speechocean_9614,f,28,I MUST HAVE AN END PUT TO ALL THIS.,must,s,S,2.0,clear
speechocean762,test,2291,096170013.wav,speechocean_9617,f,35,NO DOUBT HE WAS VERY GOOD AND ALL THAT.,was,z,Z,2.0,clear
speechocean762,train,2265,096160006.wav,speechocean_9616,f,28,THERE WERE OTHER PEOPLE IN THE CARRIAGE WITH THEM.,there,r,R,0.4,unclear
speechocean762,train,485,010270198.wav,speechocean_1027,m,37,SOME OF US ARE NOT HERE TO BE LOVED,some,s,S,2.0,clear
speechocean762,test,1814,052200142.wav,speechocean_5220,m,11,DO DO GO AWAY FOR I AM AFRAID OF YOU,afraid,r,R,2.0,clear
speechocean762,test,465,007650089.wav,speechocean_0765,m,20,BUT HE IS EXPECTED TO BE FULL STRENGTH HIS WEEK,strength,th,TH,1.8,clear
speechocean762,train,2187,096110009.wav,speechocean_9611,f,30,I SAY AS I TAKE OUT MY PAPERS.,papers,z,Z,0.4,unclear
speechocean762,test,1222,021160075.wav,speechocean_2116,f,20,I THINK EVERYONE ACROSS THE BOARD IS SAD,think,th,TH,2.0,clear
speechocean762,test,890,014040096.wav,speechocean_1404,m,7,LOOK AT MIKE'S SUNGLASSES,mike's,s,S,0.0,unclear
speechocean762,test,121,000940015.wav,speechocean_0094,m,6,ANDY IS GOING TO SEE BIRD,is,z,Z,1.8,clear
speechocean762,train,1255,024270245.wav,speechocean_2427,f,22,WHEN IS IT TIME TO TALK ABOUT GUNS,guns,z,Z,1.8,clear
speechocean762,train,65,000260039.wav,speechocean_0026,f,6,EIGHT ZERO SIX TWO,six,s,S,2.0,clear
speechocean762,train,1551,032080093.wav,speechocean_3208,f,9,WE ARE BOTH TWELVE YEARS OLD,both,th,TH,2.0,clear
speechocean762,train,1117,022360321.wav,speechocean_2236,m,22,THERE'S NOTHING THAT UNUSUAL ABOUT THE STRUCTURE OF THE PLAN,nothing,th,TH,2.0,clear
speechocean762,test,2330,096220011.wav,speechocean_9622,f,20,THEN THEY WERE AT THE SAME THING AGAIN.,thing,th,TH,2.0,clear
speechocean762,test,397,004610298.wav,speechocean_0461,m,23,MOVE THE STAR WITH MORE MOVES,with,th,TH,2.0,clear
speechocean762,test,889,014040090.wav,speechocean_1404,m,7,HERE IS MARY'S SHOES,shoes,z,Z,0.0,unclear
speechocean762,test,1871,054320080.wav,speechocean_5432,f,11,WHY DOES HE WRITE TO ME ABOUT THE WOOD,write,r,R,2.0,clear
speechocean762,train,2106,096040008.wav,speechocean_9604,f,21,THERE WAS NO ONE LEFT.,there,r,R,0.0,unclear
speechocean762,train,522,010330035.wav,speechocean_1033,m,30,IT MAKES MORE SENSE THAN GOING TO WAR,makes,s,S,2.0,clear
speechocean762,test,2158,095530161.wav,speechocean_9553,f,15,I KNOW THAT WAS UNDERSTANDING,was,z,Z,2.0,clear
speechocean762,test,890,014040096.wav,speechocean_1404,m,7,LOOK AT MIKE'S SUNGLASSES,sunglasses,z,Z,0.0,unclear
speechocean762,train,1759,054180174.wav,speechocean_5418,f,11,MEET ME HERE AT THE SAME HOUR TOMORROW,tomorrow,r,R,2.0,clear
speechocean762,train,1038,021680379.wav,speechocean_2168,f,20,HENCE THE CYCLE OF THE GAMES IS BRIEF,cycle,s,S,2.0,clear
speechocean762,test,1168,020300059.wav,speechocean_2030,m,8,JIM NEEDS NEW RAINCOAT,needs,z,Z,2.0,clear
speechocean762,train,1171,022510237.wav,speechocean_2251,f,21,I THINK WE SHOULD GET HIM ON THE SHOW,think,th,TH,2.0,clear
speechocean762,train,1534,030880105.wav,speechocean_3088,m,9,SO IT WAS NOW,was,z,Z,1.8,clear
speechocean762,test,361,004570071.wav,speechocean_0457,f,21,YOU HAD TO STAY WITH LEADERS,with,th,TH,2.0,clear
speechocean762,train,2059,090700172.wav,speechocean_9070,f,15,I THINK WE SHOULD BUILD GOOD RELATIONSHIP WITH THEM,think,th,TH,2.0,clear
speechocean762,train,775,014070336.wav,speechocean_1407,m,24,NEXT YEAR WILL BE DIFFERENT SHE THOUGHT,thought,th,TH,0.4,unclear
speechocean762,train,2466,096460008.wav,speechocean_9646,f,21,THOSE EYES COULD STOP BULLETS.,eyes,z,Z,0.0,unclear
speechocean762,train,1426,030230119.wav,speechocean_3023,m,19,HURT A CANCER THINGS WILL NEVER BE THE SAME,things,th,TH,2.0,clear
speechocean762,test,2435,096330019.wav,speechocean_9633,f,21,AS IF TO BE BUT A MAN WERE NOTHING.,nothing,th,TH,1.8,clear
speechocean762,test,1014,015010145.wav,speechocean_1501,m,7,TINA LIKES THE ENGLISH CLASS AT SCHOOL,school,s,S,2.0,clear
speechocean762,train,72,000260095.wav,speechocean_0026,f,6,BOB LOVES THE NEW CLOTH,cloth,th,TH,2.0,clear
speechocean762,train,378,005750330.wav,speechocean_0575,f,19,THE ANSWER TO THAT WAS ALSO BEGINNING TO COME,also,s,S,2.0,clear
speechocean762,test,1870,054320076.wav,speechocean_5432,f,11,THERE IS NO HIGH LAND NEAR,there,r,R,2.0,clear
speechocean762,train,2167,096090011.wav,speechocean_9609,m,27,I COULD JUST BARELY SEE IT FROM HERE.,from,r,R,0.4,unclear
speechocean762,test,1400,025380004.wav,speechocean_2538,f,21,THERE WERE HATS BUTTONS AND RED WHITE AND BLUE BALLOONS,buttons,z,Z,1.8,clear
speechocean762,train,1300,026210005.wav,speechocean_2621,m,19,THANK YOU AND GOD BLESS YOU ALL,thank,th,TH,2.0,clear
speechocean762,test,1928,060990059.wav,speechocean_6099,m,12,THESE THINGS AND MANY OTHERS INTERESTED HER,things,th,TH,2.0,clear
speechocean762,test,2482,096470004.wav,speechocean_9647,f,20,THIS WAS LIKE STRIKING THEIR FLAG.,their,r,R,0.0,unclear
speechocean762,test,1074,020020295.wav,speechocean_2002,f,28,I FEEL LIKE IT WAS MORE THAN JUST MONEY,more,r,R,2.0,clear
speechocean762,test,1524,030070025.wav,speechocean_3007,m,10,THERE ARE BOTH MY HANDS,both,th,TH,2.0,clear
speechocean762,train,1597,036360160.wav,speechocean_3636,m,9,WHERE WHERE THEY TO GO PLEASE,where,r,R,2.0,clear
speechocean762,train,448,009600186.wav,speechocean_0960,m,28,FEEL FOR HIS WIFE AND SONGS,for,r,R,2.0,clear
speechocean762,train,2264,096160005.wav,speechocean_9616,f,28,THE FIRST ONE WAS HIS EYES.,first,s,S,0.0,unclear
speechocean762,test,1242,022520067.wav,speechocean_2252,m,20,WHO ELSE WOULD YOU WANT OUT THERE,there,r,R,2.0,clear
speechocean762,test,2055,085840123.wav,speechocean_8584,f,15,NOW WELL I REMEMBER EVERY MOMENT OF THE CENSE,cense,s,S,2.0,clear
speechocean762,train,1968,080020009.wav,speechocean_8002,m,23,I HAVE NO ONE BUT MYSELF TO BLAMES FOR THIS,this,s,S,0.0,unclear
speechocean762,test,946,014220048.wav,speechocean_1422,m,7,TINA IS NOT VERY GOOD AT GYMNASTICS,gymnastics,s,S,0.0,unclear
speechocean762,test,404,005630122.wav,speechocean_0563,f,22,YOUR THE REASON I MAKE IT THROUGH THE DAY,reason,z,Z,2.0,clear
speechocean762,train,1135,022420306.wav,speechocean_2242,m,20,IT IS MY LOVE THAT IS BOLD,is,z,Z,1.8,clear
speechocean762,test,602,010500028.wav,speechocean_1050,m,8,THREE THREE SIX FOUR,three,r,R,2.0,clear
